3.400000000000000000e+01 6.011904761904761640e-01 4.605200780157297502e-01 5.670382093484847008e-01
3.500000000000000000e+01 6.124574829931973552e-01 4.739289513009162236e-01 5.851823198394908720e-01
3.600000000000000000e+01 6.414753401360544505e-01 5.130396027572453610e-01 6.153561217737323341e-01
3.700000000000000000e+01 5.679209183673469274e-01 4.182944975773241758e-01 5.377478383671295825e-01
3.800000000000000000e+01 6.459396258503401489e-01 5.197212452090310686e-01 6.180542629271067456e-01
3.900000000000000000e+01 4.751275510204081565e-01 3.025853746127191712e-01 4.461581299585485327e-01
4.000000000000000000e+01 6.146896258503401489e-01 4.775024236178616599e-01 5.990612098411167707e-01
4.100000000000000000e+01 5.039328231292516946e-01 3.286133243348920985e-01 4.682273056176965431e-01
4.200000000000000000e+01 6.694302721088435382e-01 5.490972665661353336e-01 6.522774310825933952e-01
4.300000000000000000e+01 6.460459183673469274e-01 5.196083486110293359e-01 6.357485333923833526e-01
4.400000000000000000e+01 6.280824829931973552e-01 4.954072829413706525e-01 6.092680573667006438e-01
4.500000000000000000e+01 6.661352040816327369e-01 5.471387926507224053e-01 6.484751737476821543e-01
4.600000000000000000e+01 6.280824829931973552e-01 4.941556503735524686e-01 6.022668377029182230e-01
4.700000000000000000e+01 6.391369047619047672e-01 5.113514992916154966e-01 6.104797466985706356e-01
4.800000000000000000e+01 6.605017006802721413e-01 5.401536900933778806e-01 6.474884383191116255e-01
4.900000000000000000e+01 6.571003401360544505e-01 5.339590623701842009e-01 6.313975112887556529e-01
5.000000000000000000e+01 6.538052721088435382e-01 5.285951494381883053e-01 6.367435916547626862e-01
5.100000000000000000e+01 6.179846938775509502e-01 4.850233673292195236e-01 5.953568380513460934e-01
5.200000000000000000e+01 6.325467687074830536e-01 5.024941435350024355e-01 6.119699563410022636e-01
5.300000000000000000e+01 6.594387755102041337e-01 5.365538416487670714e-01 6.366715119168704362e-01
5.400000000000000000e+01 5.879039115646259583e-01 4.443895287968509522e-01 5.665313524799953093e-01
5.500000000000000000e+01 6.548681972789116568e-01 5.338565799759842356e-01 6.262698047940006285e-01
5.600000000000000000e+01 6.616709183673469274e-01 5.407196937406495429e-01 6.492846504043575662e-01
5.700000000000000000e+01 6.371173469387755306e-01 5.049700785171042927e-01 6.035163880280988158e-01
5.800000000000000000e+01 6.527423469387755306e-01 5.292581316051637730e-01 6.292641870134515480e-01
5.900000000000000000e+01 6.158588435374150460e-01 4.818365600356068201e-01 5.976937072847164911e-01
6.000000000000000000e+01 6.572066326530612290e-01 5.350632786029720922e-01 6.435244268318562888e-01
6.100000000000000000e+01 6.415816326530612290e-01 5.137745771405050066e-01 6.193055349390080844e-01
6.200000000000000000e+01 6.582695578231293476e-01 5.363099442118925975e-01 6.382974897057979158e-01
6.300000000000000000e+01 6.338222789115646183e-01 5.042120836588726007e-01 6.094952892010633283e-01
6.400000000000000000e+01 6.548681972789116568e-01 5.291699952983853761e-01 6.198082156870471371e-01
6.500000000000000000e+01 6.694302721088435382e-01 5.511360647930242385e-01 6.498587557552666372e-01
6.600000000000000000e+01 5.978954081632652517e-01 4.524725360727167023e-01 5.523978850193324019e-01
6.700000000000000000e+01 6.615646258503401489e-01 5.429846287912404312e-01 6.487443676816766480e-01
6.800000000000000000e+01 6.594387755102041337e-01 5.390296305912055663e-01 6.430691009096702881e-01
6.900000000000000000e+01 6.582695578231293476e-01 5.371602829822503811e-01 6.406277294313201809e-01
7.000000000000000000e+01 6.673044217687075230e-01 5.496890236122085049e-01 6.513737832216092150e-01
7.100000000000000000e+01 6.605017006802721413e-01 5.404297906042822008e-01 6.383144298455915022e-01
7.200000000000000000e+01 6.605017006802721413e-01 5.388288766600153323e-01 6.360533207911726050e-01
7.300000000000000000e+01 6.571003401360544505e-01 5.321399686476364632e-01 6.283982579918723221e-01
7.400000000000000000e+01 6.527423469387755306e-01 5.305413182731373301e-01 6.420247042269208171e-01
7.500000000000000000e+01 5.732355442176870763e-01 4.197282304069229752e-01 5.377626120850018676e-01
7.600000000000000000e+01 6.471088435374150460e-01 5.218907432773217669e-01 6.179663981123751926e-01
7.700000000000000000e+01 6.348852040816327369e-01 5.071086941094050671e-01 6.230702694083773974e-01
7.800000000000000000e+01 6.671981292517007445e-01 5.476956490767290742e-01 6.434495971754999877e-01
7.900000000000000000e+01 6.637967687074830536e-01 5.427089733335104249e-01 6.505970975400021672e-01
8.000000000000000000e+01 6.438137755102041337e-01 5.173800668236916422e-01 6.222208220659511957e-01
8.100000000000000000e+01 6.728316326530612290e-01 5.572369911416651389e-01 6.623720429720805214e-01
8.200000000000000000e+01 6.660289115646259583e-01 5.454645709485740346e-01 6.477563032408666377e-01
8.300000000000000000e+01 6.459396258503401489e-01 5.203859671379820195e-01 6.166549117682346148e-01
8.400000000000000000e+01 6.639030612244898322e-01 5.437533967213513675e-01 6.462271006427353637e-01
8.500000000000000000e+01 6.749574829931973552e-01 5.589479497022133980e-01 6.600279342586276021e-01
8.600000000000000000e+01 6.649659863945578397e-01 5.423861595711931827e-01 6.514849766457607716e-01
8.700000000000000000e+01 6.560374149659864429e-01 5.332997561693130217e-01 6.383352943486103603e-01
8.800000000000000000e+01 5.910926870748298700e-01 4.457873966044694214e-01 5.475642968597346227e-01
8.900000000000000000e+01 6.605017006802721413e-01 5.395824006343968859e-01 6.489737107177447895e-01
9.000000000000000000e+01 6.359481292517007445e-01 5.072482671352014361e-01 6.218035565655534169e-01
9.100000000000000000e+01 6.671981292517007445e-01 5.450459051076307349e-01 6.462887512077583052e-01
9.200000000000000000e+01 6.771896258503401489e-01 5.632071355448926564e-01 6.609633518185669132e-01
9.300000000000000000e+01 6.683673469387755306e-01 5.489042304365213676e-01 6.494967078047020337e-01
9.400000000000000000e+01 6.603954081632652517e-01 5.393713003756105406e-01 6.401536164078108770e-01
9.500000000000000000e+01 6.896258503401361262e-01 5.767108647091102602e-01 6.682711078035626917e-01
9.600000000000000000e+01 6.269132653061223470e-01 4.936272421265037180e-01 6.148017322916873306e-01
9.700000000000000000e+01 6.740008503401361262e-01 5.570882521465284620e-01 6.552617015225543629e-01
9.800000000000000000e+01 6.605017006802721413e-01 5.381027984993027591e-01 6.325109705406755101e-01
9.900000000000000000e+01 6.559311224489795533e-01 5.330419214207758882e-01 6.331671367684192919e-01
1.000000000000000000e+02 6.404124149659864429e-01 5.127444705314584406e-01 6.219794602176748066e-01
1.010000000000000000e+02 6.649659863945578397e-01 5.446399467087638113e-01 6.434445957310022113e-01
1.020000000000000000e+02 6.548681972789116568e-01 5.324543284671120480e-01 6.406748693353793156e-01
1.030000000000000000e+02 6.929209183673469274e-01 5.819897195506797960e-01 6.772325798681849696e-01
1.040000000000000000e+02 6.671981292517007445e-01 5.483714343140583258e-01 6.531546718931340312e-01
1.050000000000000000e+02 6.405187074829932214e-01 5.060610583043694266e-01 6.114008774279636738e-01
1.060000000000000000e+02 6.750637755102041337e-01 5.569135937059070951e-01 6.533675976658234186e-01
1.070000000000000000e+02 6.772959183673469274e-01 5.604344362201078011e-01 6.628255060765564366e-01
1.080000000000000000e+02 6.504039115646259583e-01 5.255449064822397265e-01 6.337696990017889220e-01
1.090000000000000000e+02 6.872874149659864429e-01 5.737449181121503372e-01 6.732621401065408406e-01
1.100000000000000000e+02 5.968324829931973552e-01 4.505020666834957943e-01 5.530760353364189141e-01
1.110000000000000000e+02 6.404124149659864429e-01 5.094987790326125365e-01 6.233193149760539731e-01
1.120000000000000000e+02 6.850552721088435382e-01 5.697797048008970133e-01 6.668868639479710314e-01
1.130000000000000000e+02 6.862244897959184353e-01 5.728272476623160747e-01 6.713740024902120629e-01
1.140000000000000000e+02 6.572066326530612290e-01 5.305691874402403974e-01 6.341388265530262247e-01
1.150000000000000000e+02 6.761267006802721413e-01 5.603205630926373360e-01 6.558470845342521116e-01
1.160000000000000000e+02 6.649659863945578397e-01 5.463024649786788478e-01 6.542389237423539283e-01
1.170000000000000000e+02 6.694302721088435382e-01 5.493521945508942350e-01 6.456185504504832195e-01
1.180000000000000000e+02 6.851615646258503167e-01 5.695821161786148723e-01 6.618769743727803689e-01
1.190000000000000000e+02 6.572066326530612290e-01 5.339190749130581226e-01 6.344392380035515089e-01
1.200000000000000000e+02 6.850552721088435382e-01 5.702697488150140215e-01 6.636677511867163926e-01
1.210000000000000000e+02 6.637967687074830536e-01 5.412281612818174992e-01 6.471131666022466034e-01
1.220000000000000000e+02 6.772959183673469274e-01 5.603057314684644075e-01 6.554891084966273374e-01
1.230000000000000000e+02 6.750637755102041337e-01 5.587925588279472056e-01 6.476333288005210465e-01
1.240000000000000000e+02 6.169217687074830536e-01 4.802015006644804740e-01 5.838122232503085707e-01
1.250000000000000000e+02 6.024659863945578397e-01 4.590425489833562800e-01 5.792776606690106522e-01
1.260000000000000000e+02 6.112882653061223470e-01 4.727988677157036190e-01 5.815443810403985170e-01
1.270000000000000000e+02 6.627338435374150460e-01 5.406108306613571779e-01 6.545759504161182685e-01
1.280000000000000000e+02 6.862244897959184353e-01 5.712157492836652528e-01 6.643364435817514790e-01
1.290000000000000000e+02 6.414753401360544505e-01 5.127621197781279117e-01 6.224533250350630098e-01
1.300000000000000000e+02 6.738945578231293476e-01 5.566762132521362316e-01 6.586478387461623951e-01
1.310000000000000000e+02 6.381802721088435382e-01 5.087829335193986280e-01 6.116390322026655779e-01
1.320000000000000000e+02 6.236181972789116568e-01 4.885478523852792021e-01 5.913938812437067316e-01
1.330000000000000000e+02 6.471088435374150460e-01 5.190164638813721254e-01 6.273310489096717291e-01
1.340000000000000000e+02 6.560374149659864429e-01 5.333697306639757496e-01 6.432688459265651915e-01
1.350000000000000000e+02 6.560374149659864429e-01 5.308912595716808180e-01 6.358973592357363147e-01
1.360000000000000000e+02 6.661352040816327369e-01 5.437081174346092283e-01 6.465905397299981372e-01
1.370000000000000000e+02 6.594387755102041337e-01 5.362175586570291363e-01 6.367694549095501699e-01
1.380000000000000000e+02 6.448767006802721413e-01 5.169595259499519813e-01 6.173340429800512341e-01
1.390000000000000000e+02 6.817602040816327369e-01 5.686927384258499973e-01 6.681467270542659209e-01
1.400000000000000000e+02 6.404124149659864429e-01 5.123580725792652446e-01 6.257814005969158933e-01
1.410000000000000000e+02 6.527423469387755306e-01 5.280349577013367934e-01 6.354488791283904314e-01
1.420000000000000000e+02 6.538052721088435382e-01 5.281170566111729192e-01 6.332770980125579374e-01
1.430000000000000000e+02 6.225552721088435382e-01 4.879217150077042597e-01 5.963370669087166842e-01
1.440000000000000000e+02 6.538052721088435382e-01 5.280338327856449743e-01 6.369036598899270318e-01
1.450000000000000000e+02 6.393494897959184353e-01 5.089529239845979047e-01 6.115774927829882301e-01
1.460000000000000000e+02 6.538052721088435382e-01 5.287476469239253962e-01 6.323450978457060279e-01
1.470000000000000000e+02 6.796343537414966107e-01 5.649567257840482082e-01 6.653124866620092615e-01
1.480000000000000000e+02 6.314838435374150460e-01 5.017953492333436794e-01 6.144142200824773692e-01
1.490000000000000000e+02 6.795280612244898322e-01 5.626203817892453385e-01 6.533290598301271235e-01
1.500000000000000000e+02 6.426445578231293476e-01 5.145721644088795399e-01 6.124779049589037516e-01
1.510000000000000000e+02 6.728316326530612290e-01 5.554612274640201575e-01 6.622697694066691509e-01
1.520000000000000000e+02 6.738945578231293476e-01 5.551702622511787144e-01 6.607689003148159435e-01
1.530000000000000000e+02 6.572066326530612290e-01 5.304435500144740745e-01 6.403687480649720154e-01
1.540000000000000000e+02 6.671981292517007445e-01 5.470386878244862805e-01 6.577578492498064033e-01
1.550000000000000000e+02 6.850552721088435382e-01 5.707072958753977021e-01 6.692506949773656677e-01
1.560000000000000000e+02 6.648596938775509502e-01 5.468879448812098421e-01 6.568729422927257477e-01
1.570000000000000000e+02 6.783588435374150460e-01 5.633373544513368136e-01 6.509790400053702131e-01
1.580000000000000000e+02 6.660289115646259583e-01 5.456200031093781933e-01 6.396731643762463282e-01
1.590000000000000000e+02 6.414753401360544505e-01 5.098913680323694519e-01 6.180441494086019727e-01
1.600000000000000000e+02 6.639030612244898322e-01 5.404920884511392742e-01 6.490390347302447127e-01
1.610000000000000000e+02 6.884566326530612290e-01 5.728405885072300752e-01 6.639639788748493698e-01
1.620000000000000000e+02 6.750637755102041337e-01 5.554584803958236838e-01 6.601628707676281405e-01
1.630000000000000000e+02 6.973852040816327369e-01 5.862657462927950425e-01 6.845631038996177198e-01
1.640000000000000000e+02 6.761267006802721413e-01 5.580523303195171758e-01 6.633476805967299939e-01
1.650000000000000000e+02 6.572066326530612290e-01 5.333284319297493248e-01 6.416100166709987063e-01
1.660000000000000000e+02 6.571003401360544505e-01 5.322977683224731082e-01 6.419152477582400484e-01
1.670000000000000000e+02 6.425382653061223470e-01 5.121892226323708774e-01 6.170854622630572717e-01
1.680000000000000000e+02 6.771896258503401489e-01 5.603761716710412566e-01 6.574350466504526036e-01
1.690000000000000000e+02 6.626275510204081565e-01 5.422299839118018827e-01 6.345673971703119642e-01
1.700000000000000000e+02 6.581632653061223470e-01 5.368642239601261190e-01 6.440992899256003934e-01
1.710000000000000000e+02 6.694302721088435382e-01 5.525223283838697208e-01 6.610170404709901915e-01
1.720000000000000000e+02 6.502976190476189577e-01 5.242677938510308389e-01 6.358770326592495525e-01
1.730000000000000000e+02 6.380739795918366486e-01 5.084025659096067518e-01 6.293576910508597022e-01
1.740000000000000000e+02 6.526360544217687520e-01 5.258051874209193066e-01 6.315606185586043475e-01
1.750000000000000000e+02 6.784651360544218246e-01 5.608678939413834774e-01 6.665113176632282421e-01
1.760000000000000000e+02 6.727253401360544505e-01 5.542490215424324962e-01 6.527205725658821178e-01
1.770000000000000000e+02 6.817602040816327369e-01 5.664879864373110196e-01 6.663851115969262606e-01
1.780000000000000000e+02 6.480654761904761640e-01 5.239974171684868010e-01 6.290801008078256151e-01
1.790000000000000000e+02 6.817602040816327369e-01 5.676600596440670721e-01 6.701575458151133313e-01
1.800000000000000000e+02 6.727253401360544505e-01 5.553262514055133936e-01 6.482813783888362602e-01
1.810000000000000000e+02 6.670918367346938549e-01 5.464691420445718650e-01 6.489713983072384895e-01
1.820000000000000000e+02 6.704931972789116568e-01 5.506251930961610919e-01 6.602736888328916143e-01
1.830000000000000000e+02 6.917517006802721413e-01 5.792837274667134162e-01 6.752094323632802375e-01
1.840000000000000000e+02 6.581632653061223470e-01 5.352220501190743107e-01 6.421009220765965253e-01
1.850000000000000000e+02 6.682610544217687520e-01 5.487148194629632991e-01 6.421356309317701738e-01
1.860000000000000000e+02 7.041879251700680076e-01 5.973202214271392529e-01 6.859033747924503377e-01
1.870000000000000000e+02 7.040816326530612290e-01 5.945172212247836763e-01 6.860883344492307856e-01
1.880000000000000000e+02 6.594387755102041337e-01 5.350071714082055285e-01 6.467123449316785067e-01
1.890000000000000000e+02 6.839923469387755306e-01 5.700646193756397917e-01 6.650548699420879561e-01
1.900000000000000000e+02 6.571003401360544505e-01 5.356074627754402462e-01 6.431182581227380402e-01
1.910000000000000000e+02 6.716624149659864429e-01 5.537683735837618526e-01 6.537768166484899668e-01
1.920000000000000000e+02 6.704931972789116568e-01 5.500098600524060410e-01 6.553113773679505316e-01
1.930000000000000000e+02 6.828231292517007445e-01 5.692952086377924825e-01 6.709706919818596571e-01
1.940000000000000000e+02 6.996173469387755306e-01 5.916476734438639307e-01 6.887400616154246702e-01
1.950000000000000000e+02 6.538052721088435382e-01 5.326459127086217160e-01 6.286511984002874920e-01
1.960000000000000000e+02 6.493409863945578397e-01 5.256576487728893410e-01 6.335635303992779299e-01
1.970000000000000000e+02 6.795280612244898322e-01 5.630265231710837037e-01 6.677089247391619908e-01
1.980000000000000000e+02 6.850552721088435382e-01 5.703553049539313857e-01 6.701243416960539490e-01
1.990000000000000000e+02 6.906887755102041337e-01 5.787660135056932331e-01 6.785502792140630790e-01
